0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.6626,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66258,839.9372,1136.3053,1064.0576
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66412,839.8872,1136.3054,1064.0575
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,202.66263,839.8883,1136.9292,1064.1464
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,32575,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66266,839.89026,1136.3064,1064.0588
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66277,839.8872,1266.4584,1170.6257
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.6629,839.88727,1136.306,1064.0576
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,13198,1319801,32575,MCI,US,6,CA,California,91,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66615,839.8877,1203.0829,1100.9147
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66257,839.88727,1136.3053,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66264,839.8872,1136.3059,1064.058
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66255,839.88855,1136.3052,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.6626,840.9899,1136.308,1064.0643
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,840.0264,1136.3075,1064.061
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66275,839.88727,1136.3068,1064.0581
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,203.11336,843.6594,1136.309,1064.0729
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,12,FL,Florida,33,MCI:LAX,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.67145,1313.3448,1533.794,1488.1617
202000000000.0,20200000000000.0,2,2015,1,13232,1323202,30977,MDW,US,12,FL,Florida,33,13232,1323202,30977,MDW,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66325,839.8873,1136.6342,1064.2281
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66255,839.8919,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,48,TX,Texas,74,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.91162,839.9538,1136.3217,1064.0621
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:LAX,64:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,314.91162,1314.0817,1662.4509,1579.6143
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,214.60944,839.88727,1136.3154,1064.0638
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66315,840.84247,1413.3488,1301.7379
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:LAX,64:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,314.91162,1313.8733,1554.1582,1468.4692
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66284,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.88776,1136.3055,1064.0576
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,230.78839,839.8891,1136.3055,1064.0576
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66266,843.36523,1136.3082,1064.0697
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:BWI,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,203.10103,1314.089,1716.8301,1607.1431
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66255,839.89014,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66359,839.8872,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66411,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:BWI,33:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,202.69675,1314.0891,1716.8308,1607.1432
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,202.6627,839.88727,1136.3073,1064.0587
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,32575,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,202.6627,839.88727,1136.4375,1064.0973
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.8916,1136.3053,1064.0576
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,31454,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:MCI,33:74:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,217.95157,839.8872,1716.8207,1607.1313
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66362,839.8889,1136.3053,1064.0575
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66916,839.8883,1715.9502,1606.0059
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,31454,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:BWI,33:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,202.68224,1314.0891,1716.8308,1607.1432
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,32575,MCI,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66264,839.8872,1136.4083,1064.0803
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,48,TX,Texas,74,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.8116,839.8895,1136.3105,1064.0596
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,31454,LAX,US,36,NY,New York,22,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:HOU:LAX,33:74:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66734,839.8872,1716.8308,1607.1432
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,FLL:MDW,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.67198,1106.6804,1214.1125,1176.9897
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,48,TX,Texas,74,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,203.5923,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,48,TX,Texas,74,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,268.20526,839.8875,1136.3119,1064.0582
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,48,TX,Texas,74,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.8893,1136.3052,1064.0574
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13232,1323202,30977,MDW,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,217.7496,839.8875,1136.4323,1064.0958
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,12,FL,Florida,33,LAX:BWI,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,202.66318,1314.089,1716.8307,1607.1432
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,FLL:MDW,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.66293,1054.9473,1169.822,1125.7035
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:BWI,33:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,202.66466,1314.0891,1716.8308,1607.1432
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,202.66264,839.8872,1136.3055,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.8873,1136.3053,1064.0573
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,31454,LAX,US,6,CA,California,22,12892,1289203,32575,LAX,US,6,CA,California,33,MCO:MCI,33:74:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.91162,839.9842,1716.8308,1607.1432
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66669,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.91162,839.8884,1136.3696,1064.0676
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,FLL:MDW,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.66264,1020.2828,1151.1063,1092.4412
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.8873,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66418,839.8873,1136.3052,1064.0574
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,36,NY,New York,22,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:BWI,91:74:33,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,202.6627,1314.0881,1716.8308,1607.1432
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,32575,MCI,US,6,CA,California,91,MCO:MCI,91:91,1,WN:--,1,WN:--,WN,99,99,0,1,2,2,2,202.66255,839.8874,1136.3053,1064.0575
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,31454,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66255,839.8897,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66255,839.88727,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.6654,839.8872,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,LAX:MSY,91:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.67253,1314.0887,1716.7471,1607.1346
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,237.31174,840.13293,1136.4756,1064.1832
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.72644,839.9453,1136.3052,1064.0575
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.9112,839.8876,1136.3103,1064.0582
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,29,MO,Missouri,64,FLL:MDW,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,840.7144,1136.3291,1064.1138
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,48,TX,Texas,74,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.91162,839.8874,1136.5236,1064.0671
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,6,CA,California,91,MCO:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,314.9107,839.8873,1136.3324,1064.0593
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66284,839.88727,1136.3053,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.6627,839.9465,1136.3053,1064.0575
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66295,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,217.28734,839.8875,1136.3182,1064.0594
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,286.68503,839.88794,1136.3293,1064.0612
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,254.83328,839.8875,1136.3112,1064.0582
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,32575,MCI,US,6,CA,California,91,MCO:MCI,91:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,202.68837,839.88776,1212.4841,1070.5359
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66277,839.8873,1136.3053,1064.0574
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,202.66449,839.8872,1136.3057,1064.0576
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,31454,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCI:LAX,64:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,204.58505,1313.9546,1529.9705,1483.3228
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66272,839.88727,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.88837,1136.3052,1064.0573
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,31454,MCI,US,12,FL,Florida,33,13198,1319801,30977,MCI,US,12,FL,Florida,33,MCO:MCI,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.66257,839.88727,1136.3054,1064.0575
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCI:LAX,64:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.66623,1314.0869,1710.2386,1604.8855
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCO:MCI,91:91,1,--:WN,1,--:WN,WN,99,99,0,1,2,2,2,202.66257,839.88727,1136.3782,1064.1733
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12892,1289203,32575,LAX,US,6,CA,California,91,MCI:LAX,64:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,202.66867,1314.0745,1617.2035,1556.2552
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,12,FL,Florida,33,MCO:MCI,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,202.93959,840.3742,1136.3076,1064.0647
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13198,1319801,33198,MCI,US,48,TX,Texas,74,MCO:MCI,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,314.91162,941.3993,1143.4681,1068.9308
